timestamp,open,high,low,close,volume,pair
1592490300,8395.9,8403.1,8395.9,8402.9,23.15268166,BTC/EUR
1592490600,8403,8411.1,8402.1,8404.9,53.24431968,BTC/EUR
1592490900,8404.9,8408.5,8404.9,8408,10.41808952,BTC/EUR
1592491200,8408,8412.5,8405.1,8410.4,47.02461841,BTC/EUR
1592491500,8411.7,8420,8411.7,8420,13.51334138,BTC/EUR
1592491800,8419.5,8419.5,8412.6,8413.5,14.96129396,BTC/EUR
1592492100,8414.3,8419.2,8414.2,8417.9,10.62506309,BTC/EUR
1592492400,8417.9,8420,8411.6,8411.6,17.95308971,BTC/EUR
1592492700,8410.6,8410.8,8405.7,8407.9,15.6450681,BTC/EUR
1592493000,8408,8413.6,8405,8410.6,10.6499695,BTC/EUR
1592493300,8411.8,8413.4,8410.4,8411.5,6.30932059,BTC/EUR
1592493600,8411.5,8411.5,8406.9,8407.4,7.80863011,BTC/EUR
1592493900,8407.4,8407.4,8406,8407.3,5.4323323,BTC/EUR
1592494200,8407.3,8409.1,8407.3,8408.9,10.40445006,BTC/EUR
1592494500,8408.9,8408.9,8407.4,8407.5,11.91052313,BTC/EUR
1592494800,8407.5,8407.8,8402.9,8405.3,19.09549985,BTC/EUR
1592495100,8405.3,8409.9,8405.3,8405.8,17.67393602,BTC/EUR
1592495400,8408.8,8409,8389.9,8389.9,7.47164675,BTC/EUR
1592495700,8389.9,8390,8379.3,8380.5,21.59367023,BTC/EUR
1592496000,8380.3,8389.2,8380.3,8382.5,16.79965114,BTC/EUR
1592496300,8382.7,8387.4,8381.9,8385.5,29.85206429,BTC/EUR
1592496600,8385.5,8385.5,8380.6,8380.7,53.53552583,BTC/EUR
1592496900,8380.7,8385.5,8375,8385.2,15.66366909,BTC/EUR
1592497200,8385.1,8401.3,8384.5,8394,23.08277161,BTC/EUR
1592497500,8397.9,8399,8396.7,8397.2,10.93463831,BTC/EUR
1592497800,8397.1,8397.4,8387.4,8390.7,13.62791483,BTC/EUR
1592498100,8390.6,8397,8389.4,8397,5.22553169,BTC/EUR
1592498400,8397,8399,8393,8393,26.3149299,BTC/EUR
1592498700,8393.1,8393.1,8386.1,8386.2,17.51624065,BTC/EUR
1592499000,8386.2,8394.3,8383.8,8391.1,73.30310059,BTC/EUR
1592499300,8391.4,8398.9,8390,8396.5,60.00513362,BTC/EUR
1592499600,8397,8397.8,8389.3,8393,12.98136178,BTC/EUR
1592499900,8393.2,8396.6,8393,8393.3,5.08362201,BTC/EUR
1592500200,8393.2,8393.5,8383.9,8387.9,25.550833,BTC/EUR
1592500500,8386.6,8389.6,8386.6,8389.6,0.71348371,BTC/EUR
1592479200,9442.5,9444.8,9432,9439.1,10.60365566,BTC/USD
1592479500,9438.9,9438.9,9432.3,9432.3,0.77388776,BTC/USD
1592479800,9432.3,9432.3,9427.8,9427.9,7.71360937,BTC/USD
1592480100,9427.8,9432.4,9427.8,9432.4,2.19987974,BTC/USD
1592480400,9432.4,9432.4,9427.8,9428.2,7.40890897,BTC/USD
1592480700,9428.4,9428.4,9420.7,9420.7,2.1505657,BTC/USD
1592481000,9420.7,9423.9,9420,9420,7.12191704,BTC/USD
1592481300,9420,9422,9420,9421.9,0.85946726,BTC/USD
1592481600,9421.9,9422,9420,9420,2.13081215,BTC/USD
1592481900,9420.1,9420.1,9410.9,9410.9,4.68256608,BTC/USD
1592482200,9410.9,9421.9,9410.9,9416.3,8.32243933,BTC/USD
1592482500,9416.3,9419.9,9411.1,9411.1,8.33627235,BTC/USD
1592482800,9411.1,9417.8,9411.1,9417,2.91615185,BTC/USD
1592483100,9417,9420.7,9415,9420.7,6.27848858,BTC/USD
1592483400,9421.4,9422,9418.8,9422,0.73028552,BTC/USD
1592483700,9422,9430.5,9421.9,9430.5,13.69865927,BTC/USD
1592484000,9430.5,9432.5,9426.8,9426.9,8.70736284,BTC/USD
1592484300,9426.9,9430.8,9426.9,9430.8,7.94049718,BTC/USD
1592484600,9429.5,9429.5,9423.8,9425.8,1.02560846,BTC/USD
1592484900,9425.8,9425.8,9422.1,9423.9,0.74326893,BTC/USD
1592485200,9420.1,9420.2,9405.9,9407.8,18.23636298,BTC/USD
1592485500,9407.2,9407.2,9400.1,9404.8,11.77622316,BTC/USD
1592485800,9404.8,9416.4,9404.4,9406.1,12.44200289,BTC/USD
1592486100,9404.9,9405,9392.5,9392.5,4.01874845,BTC/USD
1592486400,9392.7,9402.9,9387.4,9402.9,13.96176066,BTC/USD
1592486700,9402.9,9411.7,9402.3,9409.8,3.24858835,BTC/USD
1592487000,9409.8,9409.8,9397.1,9400.2,7.05376935,BTC/USD
1592487300,9400.2,9400.7,9378.8,9378.8,8.17977368,BTC/USD
1592487600,9378.8,9399.7,9378.8,9399.7,8.96488054,BTC/USD
1592487900,9396.8,9402.8,9390,9402.7,4.08101038,BTC/USD
1592488200,9402.7,9410,9402.7,9409.4,13.76314685,BTC/USD
1592488500,9409.3,9409.4,9401,9401.1,11.98210527,BTC/USD
1592488800,9401.1,9401.1,9387.8,9389.7,11.57744496,BTC/USD
1592489100,9389.7,9397.9,9389,9393.3,5.22983493,BTC/USD
1592489400,9393.3,9397.3,9387,9392.6,4.19718816,BTC/USD
1592489700,9392.6,9398,9392.6,9398,1.7224048,BTC/USD
1592490000,9398,9402,9398,9398.1,5.73207843,BTC/USD
1592490300,9398,9404,9398,9404,6.33322994,BTC/USD
1592490600,9404,9404,9398.2,9401.4,7.10389549,BTC/USD
1592490900,9401.4,9408.5,9401.4,9408.5,7.99963121,BTC/USD
1592491200,9408.5,9419.2,9407.8,9419.2,11.30352578,BTC/USD
1592491500,9419.2,9426,9415.8,9426,4.32037474,BTC/USD
1592491800,9426,9426,9419.2,9419.2,7.04848502,BTC/USD
1592492100,9419.2,9420,9419.1,9420,0.40888367,BTC/USD
1592492400,9420,9430.2,9420,9420.2,9.04792679,BTC/USD
1592492700,9420.2,9424,9419.9,9423,13.20075091,BTC/USD
1592493000,9423,9427.7,9421.1,9425.2,10.58136701,BTC/USD
1592493300,9425.2,9426,9425.2,9426,4.34354768,BTC/USD
1592493600,9426,9426,9421,9421,1.9665673,BTC/USD
1592493900,9421,9421,9418.6,9419.4,4.11424385,BTC/USD
1592494200,9419.8,9420,9416.5,9419.3,10.94767554,BTC/USD
1592494500,9419.3,9419.3,9411.6,9413.7,13.74343713,BTC/USD
1592494800,9413.7,9413.7,9410.3,9410.3,5.43460907,BTC/USD
1592495100,9410.3,9415.9,9410.3,9412.3,9.65759815,BTC/USD
1592495400,9412.3,9412.3,9387.1,9387.6,17.77573254,BTC/USD
1592495700,9387.6,9404.2,9371.3,9379.3,190.15778746,BTC/USD
1592496000,9379.3,9394.6,9378.7,9379.4,99.22843613,BTC/USD
1592496300,9379.4,9390,9379.4,9388.1,75.40615425,BTC/USD
1592496600,9388,9397.3,9382.9,9389.6,119.88866125,BTC/USD
1592496900,9389.5,9390.4,9371.9,9388.3,119.91219709,BTC/USD
1592497200,9388.2,9400,9388.2,9400,9.24892102,BTC/USD
1592497500,9400,9400,9397.8,9398.5,1.65974312,BTC/USD
1592497800,9398.5,9398.5,9395.8,9396,4.57903467,BTC/USD
1592498100,9396,9396,9395.9,9396,0.75762013,BTC/USD
1592498400,9396,9396.9,9380.5,9384,56.50716814,BTC/USD
1592498700,9383.9,9384,9383.9,9383.9,4.30783711,BTC/USD
1592499000,9383.9,9396,9383.9,9395.8,5.85485495,BTC/USD
1592499300,9395.9,9399,9395.8,9395.9,6.65170516,BTC/USD
1592499600,9395.9,9398.5,9381.4,9387.6,36.81707996,BTC/USD
1592499900,9387.5,9392.8,9386.3,9391.5,7.17749247,BTC/USD
1592500200,9391.5,9391.5,9386.2,9389.6,26.05254123,BTC/USD
1592500500,9388.9,9391.1,9387.7,9390.2,0.48489638,BTC/USD
1592479200,207.82,208.02,207.8,207.99,20.14828775,ETH/EUR
1592479500,207.93,207.93,207.75,207.75,88.38937597,ETH/EUR
1592479800,207.82,207.89,207.76,207.86,3.77830087,ETH/EUR
1592480100,207.86,207.89,207.63,207.7,6.82667859,ETH/EUR
1592480400,207.7,207.7,207.55,207.69,7.28043245,ETH/EUR
1592480700,207.69,207.7,207.46,207.7,85.88139051,ETH/EUR
1592481000,207.7,207.7,207.62,207.7,25.43673184,ETH/EUR
1592481300,207.7,207.7,207.69,207.69,4.23742947,ETH/EUR
1592481600,207.7,207.82,207.68,207.68,40.56728216,ETH/EUR
1592481900,207.68,207.97,207.68,207.94,45.36281337,ETH/EUR
1592482200,207.97,207.97,207.91,207.91,23.63832881,ETH/EUR
1592482500,207.88,207.88,207.56,207.67,44.51873016,ETH/EUR
1592482800,207.67,207.67,207.53,207.61,42.75715691,ETH/EUR
1592483100,207.61,207.65,207.52,207.65,171.60355897,ETH/EUR
1592483400,207.65,207.8,207.62,207.75,100.92280419,ETH/EUR
1592483700,207.75,207.86,207.75,207.86,67.81929376,ETH/EUR
1592484000,207.86,207.96,207.86,207.89,214.7816639,ETH/EUR
1592484300,207.89,207.89,207.63,207.72,234.17925935,ETH/EUR
1592484600,207.64,207.64,207.53,207.58,152.87757757,ETH/EUR
1592484900,207.57,207.58,207.47,207.51,10.93552853,ETH/EUR
1592485200,207.51,207.51,207.43,207.44,149.3873416,ETH/EUR
1592485500,207.44,207.54,207.22,207.22,28.77954134,ETH/EUR
1592485800,207.23,207.3,207.06,207.18,61.0695716,ETH/EUR
1592486100,207.17,207.17,206.76,206.85,158.2320505,ETH/EUR
1592486400,206.8,207.23,206.6,207.23,44.94456055,ETH/EUR
1592486700,207.23,207.38,207.09,207.09,105.02535231,ETH/EUR
1592487000,207.04,207.14,206.86,207.07,67.76090809,ETH/EUR
1592487300,207.07,207.07,205.98,205.99,521.65994734,ETH/EUR
1592487600,206,206.36,205.99,206.35,33.15495971,ETH/EUR
1592487900,206.35,206.8,206.19,206.8,96.03414312,ETH/EUR
1592488200,206.81,207.08,206.81,207.08,40.42685449,ETH/EUR
1592488500,207.08,207.08,206.86,206.86,24.73622552,ETH/EUR
1592488800,206.7,206.7,206.01,206.63,69.03161903,ETH/EUR
1592489100,206.63,206.93,206.56,206.91,69.47486319,ETH/EUR
1592489400,206.91,206.91,206.57,206.57,47.15096393,ETH/EUR
1592489700,206.57,206.83,206.56,206.82,21.42756803,ETH/EUR
1592490000,206.82,206.92,206.8,206.87,31.16871621,ETH/EUR
1592490300,206.81,207,206.81,207,56.51380892,ETH/EUR
1592490600,207,207,206.76,206.87,32.86700524,ETH/EUR
1592490900,206.87,207.08,206.87,207.07,57.02792152,ETH/EUR
1592491200,207.07,207.45,207.07,207.42,107.93879866,ETH/EUR
1592491500,207.42,207.64,207.42,207.62,28.04992976,ETH/EUR
1592491800,207.62,207.62,207.43,207.43,29.81002096,ETH/EUR
1592492100,207.43,207.49,207.43,207.49,89.57412443,ETH/EUR
1592492400,207.49,207.59,207.39,207.4,95.23787525,ETH/EUR
1592492700,207.4,207.41,207.29,207.41,26.04943107,ETH/EUR
1592493000,207.4,207.41,207.16,207.16,21.93222837,ETH/EUR
1592493300,207.16,207.17,207.16,207.16,41.32110926,ETH/EUR
1592493600,207.16,207.32,207.12,207.12,15.7254262,ETH/EUR
1592493900,207.13,207.13,207.01,207.01,129.56601796,ETH/EUR
1592494200,207,207,206.96,206.97,29.84221327,ETH/EUR
1592494500,206.97,206.97,206.71,206.81,130.94399045,ETH/EUR
1592494800,206.81,206.81,206.79,206.8,50.90301808,ETH/EUR
1592495100,206.8,206.8,206.72,206.72,74.31777575,ETH/EUR
1592495400,206.72,206.72,206.3,206.52,640.0440598,ETH/EUR
1592495700,206.52,206.52,206.31,206.49,59.56783738,ETH/EUR
1592496000,206.49,206.5,206.16,206.38,47.71507997,ETH/EUR
1592496300,206.38,206.47,206.38,206.47,42.25894955,ETH/EUR
1592496600,206.39,206.47,206.39,206.4,217.44486767,ETH/EUR
1592496900,206.4,206.43,206.1,206.43,88.7960126,ETH/EUR
1592497200,206.43,206.78,206.42,206.59,1037.73624636,ETH/EUR
1592497500,206.59,206.79,206.59,206.7,21.77918225,ETH/EUR
1592497800,206.66,206.68,206.39,206.64,85.13457543,ETH/EUR
1592498100,206.61,206.84,206.56,206.68,163.09504304,ETH/EUR
1592498400,206.71,206.73,206.43,206.45,46.42571172,ETH/EUR
1592498700,206.53,206.76,206.51,206.66,50.78252446,ETH/EUR
1592499000,206.72,206.75,206.72,206.75,41.17789914,ETH/EUR
1592499300,206.75,206.91,206.75,206.86,21.56782591,ETH/EUR
1592499600,206.86,206.91,206.74,206.74,36.4820225,ETH/EUR
1592499900,206.73,206.73,206.7,206.7,4.55204608,ETH/EUR
1592500200,206.7,206.78,206.62,206.66,60.24914202,ETH/EUR
1592500500,206.66,206.67,206.65,206.67,4.70374681,ETH/EUR
1592479200,233.25,233.35,233.2,233.2,10.30620319,ETH/USD
1592479500,233.2,233.2,233.15,233.15,38.086,ETH/USD
1592479800,233.15,233.15,233.14,233.14,15.06794211,ETH/USD
1592480100,233.14,233.15,232.99,233,122.26539678,ETH/USD
1592480400,233,233,232.9,232.9,139.0911344,ETH/USD
1592480700,232.9,233.1,232.9,232.91,2.61313676,ETH/USD
1592481000,232.91,232.93,232.9,232.9,1.68680944,ETH/USD
1592481300,232.9,232.91,232.9,232.91,0.171,ETH/USD
1592481600,232.93,232.99,232.9,232.9,13.75446721,ETH/USD
1592481900,232.9,232.95,232.9,232.95,10.71539791,ETH/USD
1592482200,232.96,232.96,232.9,232.9,0.165172,ETH/USD
1592482500,232.9,232.91,232.85,232.85,167.8101,ETH/USD
1592482800,232.85,232.85,232.8,232.8,21.09232437,ETH/USD
1592483100,232.8,232.88,232.8,232.85,5.59944345,ETH/USD
1592483400,232.88,232.89,232.88,232.89,0.99504564,ETH/USD
1592483700,232.89,232.92,232.89,232.92,0.56749971,ETH/USD
1592484000,233.12,233.18,232.97,232.97,111,ETH/USD
1592484300,232.97,232.97,232.9,232.9,50,ETH/USD
1592484600,232.9,232.9,232.73,232.73,0.53256882,ETH/USD
1592484900,232.73,232.73,232.64,232.7,0.60178682,ETH/USD
1592485200,232.7,232.72,232.64,232.64,16.0584677,ETH/USD
1592485500,232.64,232.64,232.38,232.38,20.51322947,ETH/USD
1592485800,232.38,232.56,232.18,232.24,99.52371704,ETH/USD
1592486100,232.24,232.24,231.82,231.89,15.00972985,ETH/USD
1592486400,231.85,232.07,231.51,232.07,93.45420777,ETH/USD
1592486700,232.07,232.34,232.07,232.11,21.40219076,ETH/USD
1592487000,232.11,232.25,231.92,232.25,37.63149772,ETH/USD
1592487300,232.25,232.25,231.16,231.16,253.86368977,ETH/USD
1592487600,231.16,231.63,231.08,231.57,178.87788338,ETH/USD
1592487900,231.57,231.85,231.14,231.78,40.58188786,ETH/USD
1592488200,231.78,231.91,231.74,231.74,25.95266442,ETH/USD
1592488500,231.74,231.79,231.55,231.55,1.27273693,ETH/USD
1592488800,231.53,231.53,230.66,231.32,655.9120515,ETH/USD
1592489100,231.32,231.58,231.31,231.58,9.44216011,ETH/USD
1592489400,231.58,231.71,231.33,231.35,12.79608675,ETH/USD
1592489700,231.35,231.64,231.35,231.54,49.60944897,ETH/USD
1592490000,231.79,231.81,231.5,231.5,32.190498,ETH/USD
1592490300,231.5,231.62,231.5,231.62,3.86323493,ETH/USD
1592490600,231.64,231.66,231.36,231.42,57.56465035,ETH/USD
1592490900,231.42,231.89,231.42,231.88,212.93360683,ETH/USD
1592491200,231.88,232.26,231.84,232.26,10.11280726,ETH/USD
1592491500,232.26,232.4,232.26,232.4,10.69064629,ETH/USD
1592491800,232.4,232.4,232.12,232.19,35.40684788,ETH/USD
1592492100,232.19,232.29,232.15,232.29,18.37890198,ETH/USD
1592492400,232.29,232.44,232.29,232.29,63.48649644,ETH/USD
1592492700,232.3,232.3,232.24,232.25,16.0388735,ETH/USD
1592493000,232.39,232.39,232.25,232.25,10.27044656,ETH/USD
1592493300,232.19,232.26,232.19,232.26,3.92469689,ETH/USD
1592493600,232.25,232.26,232.08,232.08,30.59817925,ETH/USD
1592493900,232.08,232.08,231.86,231.91,19.39949212,ETH/USD
1592494200,231.92,231.95,231.84,231.87,9.13140155,ETH/USD
1592494500,231.91,231.91,231.6,231.62,100.85614277,ETH/USD
1592494800,231.54,231.56,231.54,231.56,17.83598747,ETH/USD
1592495100,231.58,231.67,231.35,231.39,99.69944086,ETH/USD
1592495400,231.39,231.39,230.91,231.26,175.62531401,ETH/USD
1592495700,231.26,231.26,230.92,231.11,24.24714948,ETH/USD
1592496000,230.91,231.24,230.91,231.1,205.78226741,ETH/USD
1592496300,231.1,231.48,231,231.39,298.54307054,ETH/USD
1592496600,231.15,231.31,231.14,231.17,18.75469725,ETH/USD
1592496900,231.08,231.2,230.91,231.2,148.16885798,ETH/USD
1592497200,231.2,231.55,231.2,231.33,177.40578676,ETH/USD
1592497500,231.33,231.46,231.27,231.36,175.21531735,ETH/USD
1592497800,231.23,231.31,231.16,231.25,151.14898239,ETH/USD
1592498100,231.25,231.37,231.25,231.37,12.18534706,ETH/USD
1592498400,231.37,231.37,231.03,231.09,14.31304193,ETH/USD
1592498700,230.94,231.29,230.94,231.29,307.51613613,ETH/USD
1592499000,231.29,231.49,231.27,231.49,68.536,ETH/USD
1592499300,231.49,231.61,231.49,231.61,107.86927,ETH/USD
1592499600,231.61,231.61,231.17,231.17,43.15360342,ETH/USD
1592499900,231.17,231.18,231.17,231.17,0.879597,ETH/USD
1592500200,231.17,231.18,231.17,231.18,5.6043732,ETH/USD
1592500500,231.18,231.27,231.18,231.27,40.954,ETH/USD
1592479200,47.164,47.164,47.164,47.164,2.12300703,ZEC/EUR
1592479500,47.164,47.164,47.164,47.164,0,ZEC/EUR
1592479800,47.164,47.164,47.164,47.164,0,ZEC/EUR
1592480100,47.164,47.164,47.164,47.164,0,ZEC/EUR
1592480400,47.164,47.164,47.164,47.164,0,ZEC/EUR
1592480700,47.164,47.164,47.164,47.164,0,ZEC/EUR
1592481000,47.164,47.2,47.139,47.2,91,ZEC/EUR
1592481300,47.2,47.2,47.2,47.2,0,ZEC/EUR
1592481600,47.2,47.2,47.2,47.2,0,ZEC/EUR
1592481900,47.2,47.2,47.2,47.2,0,ZEC/EUR
1592482200,47.2,47.2,47.2,47.2,0,ZEC/EUR
1592482500,47.2,47.2,47.2,47.2,0,ZEC/EUR
1592482800,46.996,46.996,46.967,46.967,0.137776,ZEC/EUR
1592483100,46.954,47.036,46.954,47.036,35.66300703,ZEC/EUR
1592483400,46.966,46.966,46.966,46.966,2.19388961,ZEC/EUR
1592483700,46.966,46.99,46.966,46.99,1,ZEC/EUR
1592484000,46.99,46.99,46.99,46.99,0,ZEC/EUR
1592484300,46.99,46.99,46.99,46.99,0,ZEC/EUR
1592484600,46.99,46.99,46.99,46.99,0,ZEC/EUR
1592484900,46.99,46.99,46.99,46.99,0,ZEC/EUR
1592485200,46.99,46.99,46.99,46.99,0,ZEC/EUR
1592485500,46.806,46.806,46.769,46.769,0.744918,ZEC/EUR
1592485800,46.8,46.9,46.8,46.9,178.54891667,ZEC/EUR
1592486100,46.9,46.9,46.721,46.721,5.103979,ZEC/EUR
1592486400,46.721,46.85,46.721,46.85,16.04,ZEC/EUR
1592486700,46.85,46.85,46.85,46.85,0,ZEC/EUR
1592487000,46.85,46.85,46.85,46.85,0,ZEC/EUR
1592487300,46.756,46.756,46.721,46.721,11.48567494,ZEC/EUR
1592487600,46.443,46.443,46.443,46.443,0.25059977,ZEC/EUR
1592487900,46.443,46.443,46.443,46.443,0,ZEC/EUR
1592488200,46.443,46.443,46.443,46.443,0,ZEC/EUR
1592488500,46.443,46.443,46.443,46.443,0,ZEC/EUR
1592488800,46.443,46.443,46.443,46.443,0,ZEC/EUR
1592489100,46.624,46.624,46.624,46.624,2,ZEC/EUR
1592489400,46.624,46.624,46.608,46.608,13,ZEC/EUR
1592489700,46.608,46.608,46.608,46.608,0,ZEC/EUR
1592490000,46.608,46.769,46.608,46.769,0.04558034,ZEC/EUR
1592490300,46.769,46.769,46.769,46.769,0,ZEC/EUR
1592490600,46.769,46.769,46.769,46.769,0,ZEC/EUR
1592490900,46.769,46.769,46.769,46.769,0,ZEC/EUR
1592491200,46.769,46.78,46.769,46.78,15.29828773,ZEC/EUR
1592491500,46.78,46.78,46.78,46.78,0,ZEC/EUR
1592492100,46.78,46.78,46.78,46.78,0,ZEC/EUR
1592492400,46.78,46.78,46.78,46.78,0,ZEC/EUR
1592492700,46.78,46.78,46.78,46.78,0,ZEC/EUR
1592493000,46.78,46.78,46.78,46.78,0,ZEC/EUR
1592493300,46.78,46.78,46.78,46.78,0,ZEC/EUR
1592493600,46.78,46.78,46.78,46.78,0,ZEC/EUR
1592493900,46.78,46.78,46.78,46.78,0.04778321,ZEC/EUR
1592494200,46.78,46.78,46.78,46.78,0,ZEC/EUR
1592494500,46.78,46.78,46.78,46.78,0.00184679,ZEC/EUR
1592494800,46.78,46.78,46.78,46.78,0,ZEC/EUR
1592495100,46.78,46.78,46.71,46.71,0.03560907,ZEC/EUR
1592495400,46.71,46.71,46.71,46.71,0,ZEC/EUR
1592495700,46.655,46.655,46.61,46.61,0.071561,ZEC/EUR
1592496000,46.61,46.61,46.61,46.61,0,ZEC/EUR
1592496300,46.61,46.61,46.61,46.61,0,ZEC/EUR
1592496600,46.61,46.61,46.61,46.61,0,ZEC/EUR
1592496900,46.61,46.61,46.61,46.61,0,ZEC/EUR
1592497200,46.606,46.64,46.606,46.64,15.98087954,ZEC/EUR
1592497500,46.64,46.64,46.64,46.64,0,ZEC/EUR
1592497800,46.64,46.64,46.64,46.64,0,ZEC/EUR
1592498100,46.64,46.64,46.594,46.594,0.08095,ZEC/EUR
1592498400,46.6,46.6,46.574,46.574,15.2,ZEC/EUR
1592498700,46.574,46.574,46.574,46.574,0,ZEC/EUR
1592499000,46.574,46.574,46.574,46.574,0,ZEC/EUR
1592499300,46.574,46.574,46.574,46.574,0,ZEC/EUR
1592499600,46.574,46.574,46.574,46.574,0,ZEC/EUR
1592499900,46.647,46.647,46.566,46.566,10.14332783,ZEC/EUR
1592500200,46.566,46.566,46.566,46.566,0,ZEC/EUR
1592500500,46.566,46.566,46.566,46.566,0,ZEC/EUR
1592479200,52.63,52.63,52.63,52.63,0,ZEC/USD
1592479500,52.63,52.63,52.63,52.63,0,ZEC/USD
1592479800,52.63,52.63,52.63,52.63,0,ZEC/USD
1592480400,52.63,52.63,52.63,52.63,0,ZEC/USD
1592480700,52.63,52.63,52.63,52.63,0,ZEC/USD
1592481000,52.63,52.85,52.63,52.85,6.10597539,ZEC/USD
1592481300,52.85,52.85,52.85,52.85,0,ZEC/USD
1592481600,52.85,52.85,52.85,52.85,0,ZEC/USD
1592481900,52.85,52.85,52.85,52.85,0,ZEC/USD
1592482200,52.85,52.85,52.85,52.85,0,ZEC/USD
1592482500,52.85,52.85,52.85,52.85,0,ZEC/USD
1592482800,52.85,52.85,52.85,52.85,0,ZEC/USD
1592483100,52.59,52.59,52.51,52.51,200,ZEC/USD
1592483400,52.51,52.51,52.51,52.51,0,ZEC/USD
1592483700,52.51,52.51,52.51,52.51,0,ZEC/USD
1592484000,52.51,52.51,52.51,52.51,0,ZEC/USD
1592484900,52.51,52.51,52.51,52.51,0,ZEC/USD
1592485200,52.51,52.51,52.51,52.51,0,ZEC/USD
1592485500,52.51,52.51,52.51,52.51,0,ZEC/USD
1592485800,52.48,52.48,52.48,52.48,6.10949314,ZEC/USD
1592486100,52.48,52.48,52.48,52.48,0,ZEC/USD
1592486400,52.43,52.43,52.43,52.43,6.10771314,ZEC/USD
1592486700,52.43,52.43,52.43,52.43,0,ZEC/USD
1592487000,52.43,52.43,52.43,52.43,0,ZEC/USD
1592487300,52.43,52.43,52.31,52.31,11.13539358,ZEC/USD
1592487600,52.31,52.31,52.31,52.31,0,ZEC/USD
1592487900,52.31,52.31,52.31,52.31,0,ZEC/USD
1592488200,52.31,52.31,52.31,52.31,0,ZEC/USD
1592488500,52.31,52.31,52.31,52.31,0,ZEC/USD
1592489400,52.31,52.31,52.31,52.31,0,ZEC/USD
1592489700,52.31,52.31,52.31,52.31,0,ZEC/USD
1592490000,52.31,52.31,52.31,52.31,0,ZEC/USD
1592490300,52.31,52.31,52.31,52.31,0,ZEC/USD
1592490600,52.31,52.31,52.31,52.31,0,ZEC/USD
1592490900,52.31,52.31,52.31,52.31,0,ZEC/USD
1592491200,52.31,52.31,52.31,52.31,0,ZEC/USD
1592491500,52.31,52.42,52.31,52.42,0.31383,ZEC/USD
1592492100,52.42,52.42,52.42,52.42,0,ZEC/USD
1592492400,52.42,52.5,52.42,52.5,5.42442095,ZEC/USD
1592492700,52.5,52.5,52.5,52.5,0,ZEC/USD
1592493000,52.5,52.5,52.5,52.5,0,ZEC/USD
1592493300,52.39,52.39,52.35,52.35,50,ZEC/USD
1592493600,52.35,52.35,52.35,52.35,0,ZEC/USD
